S.NO,deviceID,Temp,aX,aY,aZ,accSrt,gX,gY,gZ,mX,mY,mZ,horiDir,cdate,Movement,Chewing,Heat
60005,I1003,36.5,-0.23,0.93,0.27,1,6.23,-6.96,-3.42,26.13,61.95,-112.55,22.86,05-03-2022 12:51,Sitting,Head Upright But Moving Jaw/ Rumination,No
60006,I1003,36.5,-0.24,0.93,0.26,1,1.89,-7.14,0.73,24.94,60.76,-114.84,22.31,05-03-2022 12:51,Sitting,Head Upright But Moving Jaw/ Rumination,No
60007,I1003,36.5,-0.26,0.93,0.25,1,2.62,9.7,-1.71,23.75,60.76,-111.4,21.35,05-03-2022 12:51,Sitting,Head Upright But Moving Jaw/ Rumination,No
60008,I1003,36.5,-0.26,0.91,0.26,0.98,-0.61,-0.12,-1.65,23.75,59.57,-113.7,21.74,05-03-2022 12:51,Sitting,Head Upright But Moving Jaw/ Rumination,No
60009,I1003,36.5,-0.26,0.94,0.26,1.01,0.67,-6.41,-1.59,26.13,58.38,-113.7,24.11,05-03-2022 12:51,Sitting,Head Upright But Moving Jaw/ Rumination,No
60010,I1003,36.5,-0.26,0.95,0.25,1.02,-1.77,9.89,-2.38,26.13,61.95,-114.84,22.86,05-03-2022 12:51,Sitting,Head Upright But Moving Jaw/ Rumination,No
60011,I1003,36.5,-0.26,0.91,0.25,0.98,5.55,0.79,-2.26,23.75,56,-110.25,22.98,05-03-2022 12:51,Sitting,Head Upright But Moving Jaw/ Rumination,No
60012,I1003,36.5,-0.22,0.92,0.25,0.97,-1.34,3.23,0.61,22.56,50.04,-106.8,24.27,05-03-2022 12:51,Sitting,Head Upright But Moving Jaw/ Rumination,No
60013,I1003,36.5,-0.22,0.91,0.26,0.97,-15.44,-3.3,5.43,22.56,54.8,-107.95,22.38,05-03-2022 12:51,Sitting,Head Upright But Moving Jaw/ Rumination,No
60014,I1003,36.5,-0.28,0.93,0.27,1.01,1.16,-3.42,-0.98,22.56,53.61,-107.95,22.82,05-03-2022 12:51,Sitting,Head Upright But Moving Jaw/ Rumination,No
60015,I1003,36.5,-0.24,0.92,0.27,0.99,4.03,3.42,-1.95,21.38,52.42,-107.95,22.18,05-03-2022 12:51,Sitting,Head Upright But Moving Jaw/ Rumination,No
60016,I1003,36.5,-0.27,0.92,0.26,0.99,-2.14,0.06,-0.12,27.31,61.95,-112.55,23.79,05-03-2022 12:51,Sitting,Head Upright But Moving Jaw/ Rumination,No
60017,I1003,36.5,-0.27,0.94,0.26,1.01,-0.49,-1.83,-2.81,23.75,59.57,-114.84,21.74,05-03-2022 12:51,Sitting,Head Upright But Moving Jaw/ Rumination,No
60018,I1003,36.5,-0.2,0.93,0.3,1,2.2,4.64,-1.34,22.56,52.42,-106.8,23.29,05-03-2022 12:51,Sitting,Head Upright But Moving Jaw/ Rumination,No
60019,I1003,36.5,-0.24,0.89,0.26,0.96,3.66,1.28,-0.12,23.75,58.38,-111.4,22.14,05-03-2022 12:51,Sitting,Head Upright But Moving Jaw/ Rumination,No
60020,I1003,36.5,-0.27,0.95,0.27,1.02,2.81,-5,-0.85,23.75,61.95,-113.7,20.97,05-03-2022 12:51,Sitting,Head Upright But Moving Jaw/ Rumination,No
60021,I1003,36.5,-0.26,0.92,0.28,0.99,0.18,-0.79,-2.56,26.13,59.57,-112.55,23.68,05-03-2022 12:51,Sitting,Head Upright But Moving Jaw/ Rumination,No
60022,I1003,36.5,-0.22,0.92,0.25,0.97,-17.27,-3.3,4.94,24.94,59.57,-114.84,22.72,05-03-2022 12:51,Sitting,Head Upright But Moving Jaw/ Rumination,No
60023,I1003,36.5,-0.25,0.92,0.26,0.99,3.78,-0.79,-4.09,26.13,60.76,-111.4,23.27,05-03-2022 12:51,Sitting,Head Upright But Moving Jaw/ Rumination,No
60024,I1003,36.5,-0.22,0.91,0.3,0.98,-1.83,3.23,-2.26,23.75,60.76,-112.55,21.35,05-03-2022 12:51,Sitting,Head Upright But Moving Jaw/ Rumination,No
60025,I1003,36.5,-0.24,0.92,0.28,0.99,-17.52,-7.26,4.7,24.94,59.57,-113.7,22.72,05-03-2022 12:51,Sitting,Head Upright But Moving Jaw/ Rumination,No
60026,I1003,36.5,-0.27,0.93,0.25,1,0.92,-0.61,-1.4,24.94,59.57,-111.4,22.72,05-03-2022 12:51,Sitting,Head Upright But Moving Jaw/ Rumination,No
60027,I1003,36.5,-0.24,0.92,0.26,0.99,2.93,1.71,-2.26,21.38,57.19,-110.25,20.49,05-03-2022 12:51,Sitting,Head Upright But Moving Jaw/ Rumination,No
60028,I1003,36.5,-0.23,0.92,0.26,0.98,-10.99,-0.18,3.72,21.38,56,-109.1,20.89,05-03-2022 12:51,Sitting,Head Upright But Moving Jaw/ Rumination,No
60029,I1003,36.5,-0.25,0.92,0.29,1,0.98,-8.67,-2.75,22.56,52.42,-107.95,23.29,05-03-2022 12:51,Sitting,Head Upright But Moving Jaw/ Rumination,No
60030,I1003,36.5,-0.25,0.94,0.24,1,-1.1,2.08,1.65,22.56,54.8,-109.1,22.38,05-03-2022 12:51,Sitting,Head Upright But Moving Jaw/ Rumination,No
60031,I1003,36.5,-0.25,0.9,0.27,0.98,9.64,-16.36,2.32,22.56,44.08,-107.95,27.1,05-03-2022 12:51,Sitting,Head Upright But Moving Jaw/ Rumination,No
60032,I1003,36.5,-0.43,0.77,0.23,0.91,11.78,-5.86,-4.21,17.81,28.59,-111.4,31.92,05-03-2022 12:51,Sitting,Head Upright But Moving Jaw/ Rumination,No
60033,I1003,36.5,-0.38,0.93,0.21,1.03,-5.31,-7.02,-8.91,17.81,34.55,-113.7,27.27,05-03-2022 12:51,Sitting,Head Upright But Moving Jaw/ Rumination,No
60034,I1003,36.5,-0.49,0.7,0.16,0.87,25.63,-114.32,10.19,2.38,-19.06,-99.91,172.9,05-03-2022 12:51,Sitting,Head Upright But Moving Jaw/ Rumination,No
60035,I1003,36.5,-0.06,1,0.21,1.03,-20.2,103.52,4.09,27.31,-25.02,-78.09,132.49,05-03-2022 12:51,Sitting,Head Upright But Moving Jaw/ Rumination,No
60036,I1003,36.5,-0.27,0.89,0.33,0.98,-1.16,21.48,5.25,16.63,33.36,-115.99,26.49,05-03-2022 12:51,Sitting,Head Upright But Moving Jaw/ Rumination,No
60037,I1003,36.5,-0.18,0.87,0.28,0.93,2.56,15.38,-2.56,20.19,41.7,-113.7,25.83,05-03-2022 12:51,Sitting,Head Upright But Moving Jaw/ Rumination,No
60038,I1003,36.5,-0.29,0.91,0.28,0.99,-0.61,4.76,-0.98,17.81,38.13,-111.4,25.04,05-03-2022 12:51,Sitting,Head Upright But Moving Jaw/ Rumination,No
60039,I1003,36.5,-0.29,0.93,0.24,1,5.13,3.72,-2.56,21.38,40.51,-112.55,27.82,05-03-2022 12:51,Sitting,Head Upright But Moving Jaw/ Rumination,No
60040,I1003,36.5,-0.26,0.92,0.24,0.99,-1.04,2.56,0.43,19,42.89,-114.84,23.89,05-03-2022 12:51,Sitting,Head Upright But Moving Jaw/ Rumination,No
60041,I1003,36.5,-0.32,0.93,0.21,1,-3.23,6.04,1.59,22.56,45.27,-111.4,26.49,05-03-2022 12:51,Sitting,Head Upright But Moving Jaw/ Rumination,No
60042,I1003,36.5,-0.27,0.93,0.23,1,3.3,-2.56,-2.08,22.56,42.89,-111.4,27.75,05-03-2022 12:51,Sitting,Head Upright But Moving Jaw/ Rumination,No
60043,I1003,36.5,-0.27,0.88,0.29,0.96,-0.92,-2.2,-3.54,21.38,42.89,-112.55,26.49,05-03-2022 12:51,Sitting,Head Upright But Moving Jaw/ Rumination,No
60044,I1003,36.5,-0.26,0.9,0.24,0.97,2.44,0.24,0.61,22.56,47.66,-110.25,25.33,05-03-2022 12:52,Sitting,Head Upright But Moving Jaw/ Rumination,No
60045,I1003,36.5,-0.3,0.92,0.25,1,0.24,-9.22,-1.28,22.56,42.89,-110.25,27.75,05-03-2022 12:52,Sitting,Head Upright But Moving Jaw/ Rumination,No
60046,I1003,36.5,-0.29,0.94,0.22,1.01,-4.09,8.36,3.05,22.56,41.7,-110.25,28.42,05-03-2022 12:52,Sitting,Head Upright But Moving Jaw/ Rumination,No
60047,I1003,36.5,-0.29,0.91,0.21,0.98,3.42,0,-3.11,23.75,45.27,-110.25,27.68,05-03-2022 12:52,Sitting,Head Upright But Moving Jaw/ Rumination,No
60048,I1003,36.5,-0.26,0.95,0.23,1.01,-1.22,-1.04,0.55,24.94,42.89,-110.25,30.17,05-03-2022 12:52,Sitting,Head Upright But Moving Jaw/ Rumination,No
60049,I1003,36.5,-0.31,0.94,0.21,1.01,-3.66,10.25,0.37,21.38,42.89,-111.4,26.49,05-03-2022 12:52,Sitting,Head Upright But Moving Jaw/ Rumination,No
60050,I1003,36.5,-0.3,0.91,0.23,0.99,0.24,-0.61,-2.87,24.94,45.27,-111.4,28.85,05-03-2022 12:52,Sitting,Head Upright But Moving Jaw/ Rumination,No
60051,I1003,36.5,-0.31,0.93,0.22,1,-0.55,-1.83,-0.67,24.94,45.27,-110.25,28.85,05-03-2022 12:52,Sitting,Head Upright But Moving Jaw/ Rumination,No
60052,I1003,36.5,-0.31,0.91,0.26,1,-9.64,-7.93,1.22,21.38,44.08,-111.4,25.87,05-03-2022 12:52,Sitting,Head Upright But Moving Jaw/ Rumination,No
60053,I1003,36.5,-0.29,0.93,0.25,1,2.5,2.01,0.06,23.75,46.46,-110.25,27.07,05-03-2022 12:52,Sitting,Head Upright But Moving Jaw/ Rumination,No
60054,I1003,36.5,-0.3,0.92,0.29,1.01,-1.59,0.98,-0.73,22.56,45.27,-111.4,26.49,05-03-2022 12:52,Sitting,Head Upright But Moving Jaw/ Rumination,No
60055,I1003,36.5,-0.28,0.9,0.24,0.97,-7.51,-6.41,3.54,26.13,57.19,-112.55,24.55,05-03-2022 12:52,Sitting,Head Upright But Moving Jaw/ Rumination,No
60056,I1003,36.5,-0.29,0.93,0.26,1.01,3.54,-1.83,-2.99,23.75,45.27,-111.4,27.68,05-03-2022 12:52,Sitting,Head Upright But Moving Jaw/ Rumination,No
60057,I1003,36.5,-0.3,0.92,0.28,1.01,-2.87,9.28,-0.24,22.56,46.46,-110.25,25.9,05-03-2022 12:52,Sitting,Head Upright But Moving Jaw/ Rumination,No
60058,I1003,36.5,-0.27,0.9,0.25,0.98,2.26,5.19,0.24,24.94,50.04,-107.95,26.49,05-03-2022 12:52,Sitting,Head Upright But Moving Jaw/ Rumination,No
60059,I1003,36.5,-0.29,0.95,0.24,1.02,-1.34,11.47,-2.93,21.38,51.23,-112.55,22.65,05-03-2022 12:52,Sitting,Head Upright But Moving Jaw/ Rumination,No
63483,I1003,35,-0.08,0.92,-0.08,0.93,1.89,1.1,3.23,-11.88,48.85,2.3,-13.66,09-03-2022 17:05,Standing,No Movement of Jaw,No
63484,I1003,35,-0.07,0.98,-0.11,0.99,-3.3,-1.4,0.92,-10.69,46.46,1.15,-12.95,09-03-2022 17:05,Standing,No Movement of Jaw,No
63485,I1003,35,-0.09,1.01,-0.04,1.01,-2.38,3.11,18.37,-11.88,47.66,-1.15,-13.99,09-03-2022 17:05,Standing,No Movement of Jaw,No
63486,I1003,35,-0.17,0.94,-0.05,0.96,-11.6,3.36,3.6,-9.5,52.42,-9.19,-10.27,09-03-2022 17:05,Standing,No Movement of Jaw,No
63487,I1003,35,-0.22,0.9,-0.09,0.93,-5.74,5,-3.23,-10.69,48.85,-6.89,-12.34,09-03-2022 17:05,Standing,No Movement of Jaw,No
63488,I1003,35,-0.25,0.96,-0.09,0.99,-2.44,0.18,3.42,-9.5,53.61,-9.19,-10.05,09-03-2022 17:05,Standing,No Movement of Jaw,No
63489,I1003,35,-0.29,0.95,-0.02,0.99,-4.82,1.53,-5.07,-7.13,50.04,-8.04,-8.1,09-03-2022 17:05,Standing,No Movement of Jaw,No
63490,I1003,35,-0.35,0.89,0,0.95,3.17,5.8,1.22,-4.75,46.46,1.15,-5.84,09-03-2022 17:05,Standing,No Movement of Jaw,No
63491,I1003,35,-0.26,0.98,-0.04,1.01,0.06,-4.15,-7.26,-10.69,45.27,-2.3,-13.28,09-03-2022 17:05,Standing,No Movement of Jaw,No
63492,I1003,35,-0.24,1.02,-0.05,1.04,6.47,-18.92,-1.16,-8.31,44.08,1.15,-10.68,09-03-2022 17:05,Standing,No Movement of Jaw,No
63493,I1003,35,-0.32,0.91,-0.06,0.97,-3.11,-1.1,-3.3,-9.5,48.85,0,-11.01,09-03-2022 17:05,Standing,No Movement of Jaw,No
63494,I1003,35,-0.25,0.93,-0.11,0.97,-6.35,-7.51,-13.18,-8.31,53.61,-5.74,-8.81,09-03-2022 17:05,Standing,No Movement of Jaw,No
63495,I1003,35,-0.18,0.94,-0.13,0.97,-6.1,1.1,-1.1,-11.88,61.95,-13.78,-10.85,09-03-2022 17:05,Standing,No Movement of Jaw,No
63496,I1003,35,-0.16,0.95,-0.13,0.97,-4.58,-0.24,-2.08,-10.69,59.57,-12.63,-10.17,09-03-2022 17:05,Standing,No Movement of Jaw,No
63497,I1003,35,-0.17,0.94,-0.12,0.97,-0.31,-2.44,1.95,-10.69,61.95,-14.93,-9.79,09-03-2022 17:05,Standing,No Movement of Jaw,No
63498,I1003,35,-0.18,0.95,-0.12,0.98,1.71,-6.53,-0.49,-11.88,61.95,-16.08,-10.85,09-03-2022 17:05,Standing,No Movement of Jaw,No
63499,I1003,35,-0.22,0.94,-0.12,0.98,-1.4,2.32,-3.6,-8.31,70.29,-25.27,-6.74,09-03-2022 17:05,Standing,No Movement of Jaw,No
63500,I1003,35,-0.24,0.92,-0.11,0.96,-0.31,3.91,0.61,-9.5,59.57,-17.23,-9.06,09-03-2022 17:05,Standing,No Movement of Jaw,No
63501,I1003,35,-0.2,0.93,-0.15,0.97,-0.43,0.18,-1.22,-7.13,59.57,-17.23,-6.82,09-03-2022 17:05,Standing,No Movement of Jaw,No
63502,I1003,35,-0.23,0.93,-0.12,0.96,-1.53,3.36,-0.24,-8.31,61.95,-17.23,-7.64,09-03-2022 17:05,Standing,No Movement of Jaw,No
63503,I1003,35,-0.29,0.8,0.14,0.86,4.33,-10.68,-1.16,-10.69,61.95,-13.78,-9.79,09-03-2022 17:05,Standing,No Movement of Jaw,No
63504,I1003,35,-0.17,0.91,-0.1,0.93,-1.95,1.77,1.53,-9.5,60.76,-18.38,-8.89,09-03-2022 17:05,Standing,No Movement of Jaw,No
63505,I1003,35,-0.17,0.96,-0.11,0.98,-5,-0.67,0.31,-9.5,63.14,-17.23,-8.56,09-03-2022 17:05,Standing,No Movement of Jaw,No
63506,I1003,35,-0.22,0.97,-0.1,1,-3.6,21.24,-0.06,-8.31,58.38,-12.63,-8.1,09-03-2022 17:05,Standing,No Movement of Jaw,No
63507,I1003,35,-0.21,0.92,-0.04,0.95,-3.11,-2.81,-1.22,-9.5,52.42,-5.74,-10.27,09-03-2022 17:05,Standing,No Movement of Jaw,No
63508,I1003,35,-0.17,0.96,-0.09,0.98,8,0.24,-8.18,-10.69,53.61,-3.45,-11.27,09-03-2022 17:05,Standing,No Movement of Jaw,No
63509,I1003,35,-0.18,0.93,-0.07,0.94,-1.22,-1.65,-1.65,-11.88,50.04,-5.74,-13.35,09-03-2022 17:05,Standing,No Movement of Jaw,No
63510,I1003,35,-0.17,0.97,-0.06,0.99,-6.23,-2.44,-2.69,-10.69,48.85,-5.74,-12.34,09-03-2022 17:05,Standing,No Movement of Jaw,No
63511,I1003,35,-0.11,0.94,-0.16,0.97,2.08,5.31,-1.59,-15.44,52.42,-8.04,-16.41,09-03-2022 17:05,Standing,No Movement of Jaw,No
63512,I1003,35,0.01,1.02,-0.16,1.04,-3.72,-5,3.54,-22.56,60.76,-18.38,-20.37,09-03-2022 17:05,Standing,No Movement of Jaw,No
63513,I1003,35,0.08,0.96,-0.18,0.98,6.23,7.26,-5.98,-24.94,50.04,-17.23,-26.49,09-03-2022 17:05,Standing,No Movement of Jaw,No
63514,I1003,35,0.07,0.96,-0.14,0.97,0.73,7.02,-3.85,-23.75,45.27,-5.74,-27.68,09-03-2022 17:05,Standing,No Movement of Jaw,No
63515,I1003,35,0.29,0.79,-0.11,0.85,14.1,13.31,-1.95,-24.94,44.08,-9.19,-29.5,09-03-2022 17:05,Standing,No Movement of Jaw,No
63516,I1003,35,0.11,0.96,-0.07,0.97,-3.85,14.04,-5.13,-26.13,8.34,2.3,-72.3,09-03-2022 17:05,Standing,No Movement of Jaw,No
63517,I1003,35,0.25,0.91,-0.17,0.96,-4.76,20.32,-6.35,-35.63,41.7,1.15,-40.51,09-03-2022 17:05,Standing,No Movement of Jaw,No
63518,I1003,35,0.39,0.85,-0.17,0.95,2.26,-7.26,-18.98,-42.75,50.04,-1.15,-40.51,09-03-2022 17:05,Standing,No Movement of Jaw,No
63519,I1003,35,0.41,0.83,-0.23,0.95,2.5,-10.19,1.28,-53.44,63.14,-10.34,-40.24,09-03-2022 17:05,Standing,No Movement of Jaw,No
63520,I1003,35,0.5,0.79,-0.15,0.94,-4.58,5.8,-0.79,-52.25,67.91,-12.63,-37.57,09-03-2022 17:05,Standing,No Movement of Jaw,No
63521,I1003,35,0.37,0.89,-0.19,0.99,-5.86,-2.99,-4.88,-53.44,70.29,-16.08,-37.24,09-03-2022 17:05,Standing,No Movement of Jaw,No
63522,I1003,35,0.44,0.8,-0.3,0.96,-5.25,2.62,-3.05,-53.44,66.72,-20.67,-38.69,09-03-2022 17:06,Standing,No Movement of Jaw,No
63523,I1003,35,0.59,0.78,-0.36,1.04,4.46,-3.78,-0.85,-58.19,65.53,-24.12,-41.6,09-03-2022 17:06,Standing,No Movement of Jaw,No
63524,I1003,35,0.46,0.81,-0.25,0.96,-0.18,-0.37,1.4,-55.81,70.29,-19.52,-38.45,09-03-2022 17:06,Standing,No Movement of Jaw,No
63525,I1003,35,0.44,0.87,-0.2,0.99,22.77,44.8,14.47,-53.44,58.38,-3.45,-42.47,09-03-2022 17:06,Standing,No Movement of Jaw,No
63526,I1003,35,0.16,0.97,-0.18,1,-1.95,-5.86,1.16,-35.63,40.51,1.15,-41.33,09-03-2022 17:06,Standing,No Movement of Jaw,No
63527,I1003,35,0.13,0.93,-0.24,0.97,-2.2,-3.91,-0.31,-34.44,44.08,3.45,-38,09-03-2022 17:06,Standing,No Movement of Jaw,No
63528,I1003,35,0.15,0.91,-0.25,0.95,-0.37,-5.86,-0.67,-33.25,46.46,1.15,-35.59,09-03-2022 17:06,Standing,No Movement of Jaw,No
63529,I1003,35,0.14,0.94,-0.2,0.97,14.65,35.95,-11.78,-32.06,41.7,4.59,-37.56,09-03-2022 17:06,Standing,No Movement of Jaw,No
63530,I1003,35,0.21,0.95,-0.08,0.98,13.43,28.08,-13.24,-27.31,10.72,0,-68.57,09-03-2022 17:06,Standing,No Movement of Jaw,No
63531,I1003,35,0.29,0.91,-0.03,0.95,-1.59,20.08,-2.01,-29.69,-3.57,-14.93,-96.87,09-03-2022 17:06,Standing,No Movement of Jaw,No
63532,I1003,35,0.26,0.95,-0.01,0.98,5.74,0.67,0,-30.88,-3.57,-10.34,-96.6,09-03-2022 17:06,Standing,No Movement of Jaw,No
63533,I1003,35,0.29,0.94,0.03,0.99,3.91,3.36,-0.43,-29.69,-2.38,-10.34,-94.59,09-03-2022 17:06,Standing,No Movement of Jaw,No
63534,I1003,35,0.17,1.06,0.14,1.09,12.45,27.47,1.53,-27.31,-5.96,-12.63,-102.3,09-03-2022 17:06,Standing,No Movement of Jaw,No
63535,I1003,35,0.33,0.89,-0.06,0.95,-1.95,-5.92,3.05,-33.25,-2.38,-8.04,-94.1,09-03-2022 17:06,Standing,No Movement of Jaw,No
63536,I1003,35,0.25,0.95,0.03,0.98,-2.99,-0.06,-0.49,-28.5,3.57,-8.04,-82.85,09-03-2022 17:06,Standing,No Movement of Jaw,No
63537,I1003,35,0.37,0.85,-0.09,0.93,-15.32,-29.42,2.93,-33.25,14.3,-4.59,-66.73,09-03-2022 17:06,Standing,No Movement of Jaw,No
63538,I1003,35,0.4,0.88,-0.26,1,-19.9,-31.56,19.41,-43.94,39.32,6.89,-48.18,09-03-2022 17:06,Standing,No Movement of Jaw,No
63539,I1003,35,0.43,0.81,-0.25,0.95,24.35,-39.06,-12.94,-55.81,61.95,-4.59,-42.02,09-03-2022 17:06,Standing,No Movement of Jaw,No
63602,I1003,35,-0.09,0.96,-0.08,0.97,-0.85,-1.04,-0.67,19,-19.06,-64.31,135.09,09-03-2022 16:54,Standing,No Movement of Jaw,No
63603,I1003,35,-0.08,0.95,-0.05,0.95,-10.13,-19.9,1.53,19,-21.45,-65.46,138.46,09-03-2022 16:54,Standing,No Movement of Jaw,No
63604,I1003,35,-0.15,0.92,-0.16,0.94,4.58,-20.57,2.56,11.88,-28.59,-37.9,157.45,09-03-2022 16:54,Standing,No Movement of Jaw,No
63605,I1003,35,-0.14,0.9,-0.18,0.93,-6.9,-10.07,-1.65,9.5,-25.02,-20.67,159.21,09-03-2022 16:54,Standing,No Movement of Jaw,No
63606,I1003,35,-0.14,1,-0.11,1.02,3.54,-6.47,0.98,8.31,-25.02,-20.67,161.62,09-03-2022 16:54,Standing,No Movement of Jaw,No
63607,I1003,35,-0.12,0.97,-0.13,0.99,-0.98,-2.81,-0.31,5.94,-22.64,-19.52,165.3,09-03-2022 16:54,Standing,No Movement of Jaw,No
63608,I1003,35,-0.14,0.93,-0.1,0.95,4.82,12.21,-3.6,10.69,-27.4,-26.41,158.69,09-03-2022 16:54,Standing,No Movement of Jaw,No
63609,I1003,35,-0.14,0.94,-0.1,0.95,0,5.37,-3.97,13.06,-27.4,-39.05,154.51,09-03-2022 16:54,Standing,No Movement of Jaw,No
63610,I1003,35,-0.11,0.97,-0.08,0.98,0.85,9.28,-0.55,13.06,-28.59,-41.34,155.45,09-03-2022 16:54,Standing,No Movement of Jaw,No
63611,I1003,35,-0.13,0.92,-0.1,0.94,3.97,14.59,-0.67,10.69,-32.17,-48.23,161.62,09-03-2022 16:54,Standing,No Movement of Jaw,No
63612,I1003,35,-0.11,1.01,-0.11,1.02,10.13,35.52,-7.75,14.25,-29.79,-60.87,154.43,09-03-2022 16:54,Standing,No Movement of Jaw,No
63613,I1003,35,-0.12,0.98,-0.01,0.99,-5.13,22.71,-5.13,19,-11.91,-82.69,122.09,09-03-2022 16:54,Standing,No Movement of Jaw,No
63614,I1003,35,0.18,0.96,0.02,0.98,-1.95,39.18,-25.21,21.38,32.17,-96.47,33.6,09-03-2022 16:54,Standing,No Movement of Jaw,No
63615,I1003,35,0.25,0.97,-0.07,1,-0.24,-5.98,-14.77,28.5,53.61,-101.06,27.99,09-03-2022 16:54,Standing,No Movement of Jaw,No
63616,I1003,35,0.2,0.88,-0.16,0.92,-6.1,2.75,-7.57,23.75,50.04,-99.91,25.39,09-03-2022 16:54,Standing,No Movement of Jaw,No
63617,I1003,35,0.26,0.97,0.02,1.01,-15.56,5.86,-1.34,20.19,52.42,-97.62,21.06,09-03-2022 16:54,Standing,No Movement of Jaw,No
63618,I1003,35,0.41,1.28,0.02,1.34,18.49,42.85,-14.65,20.19,59.57,-98.77,18.72,09-03-2022 16:54,Standing,No Movement of Jaw,No
63619,I1003,35,0.23,0.85,-0.01,0.88,-40.71,-57.25,-1.28,20.19,89.36,-82.69,12.73,09-03-2022 16:54,Standing,No Movement of Jaw,No
63620,I1003,35,0.13,0.87,-0.13,0.89,2.62,11.66,-21.12,29.69,57.19,-95.32,27.44,09-03-2022 16:54,Standing,No Movement of Jaw,No
63621,I1003,35,0.34,0.93,-0.05,0.99,2.5,-8.48,-11.05,19,65.53,-95.32,16.17,09-03-2022 16:54,Standing,No Movement of Jaw,No
63622,I1003,35,0.31,0.78,-0.12,0.85,-6.04,-2.75,-6.77,21.38,56,-98.77,20.89,09-03-2022 16:55,Standing,No Movement of Jaw,No
63623,I1003,35,0.4,0.89,-0.01,0.97,-19.65,7.63,15.5,13.06,67.91,-97.62,10.89,09-03-2022 16:55,Standing,No Movement of Jaw,No
63624,I1003,35,0.27,0.89,-0.12,0.94,7.69,5.98,0.24,26.13,52.42,-99.91,26.49,09-03-2022 16:55,Standing,No Movement of Jaw,No
63625,I1003,35,0.15,0.99,0.04,1,-23.25,22.52,13.18,28.5,57.19,-106.8,26.49,09-03-2022 16:55,Standing,No Movement of Jaw,No
63626,I1003,35,0.1,0.96,-0.11,0.97,-11.17,-5.37,-16.78,26.13,51.23,-101.06,27.02,09-03-2022 16:55,Standing,No Movement of Jaw,No
63627,I1003,35,0.19,1,-0.1,1.02,-3.36,-0.43,8,22.56,54.8,-97.62,22.38,09-03-2022 16:55,Standing,No Movement of Jaw,No
63628,I1003,35,0.14,1,-0.1,1.01,-8.54,-9.22,-3.3,24.94,41.7,-102.21,30.88,09-03-2022 16:55,Standing,No Movement of Jaw,No
63629,I1003,35,0.16,0.93,-0.02,0.95,-1.28,22.34,-15.2,17.81,72.68,-95.32,13.77,09-03-2022 16:55,Standing,No Movement of Jaw,No
63630,I1003,35,0.14,1.01,-0.07,1.02,-10.13,-8.91,-7.69,17.81,67.91,-94.17,14.7,09-03-2022 16:55,Standing,No Movement of Jaw,No
63631,I1003,35,0.2,0.92,-0.16,0.95,18.74,15.81,3.11,23.75,63.14,-94.17,20.61,09-03-2022 16:55,Standing,No Movement of Jaw,No
63632,I1003,35,0.21,0.99,-0.06,1.02,-6.9,-3.48,7.75,21.38,70.29,-102.21,16.91,09-03-2022 16:55,Standing,No Movement of Jaw,No
63633,I1003,35,0.14,0.98,-0.08,1,-2.26,5.74,4.03,21.38,65.53,-98.77,18.07,09-03-2022 16:55,Standing,No Movement of Jaw,No
63634,I1003,35,0.14,0.97,-0.05,0.98,-1.1,-0.67,-1.83,19,66.72,-96.47,15.9,09-03-2022 16:55,Standing,No Movement of Jaw,No
63635,I1003,35,0.12,0.96,-0.08,0.97,-5.43,-2.44,-10.31,22.56,72.68,-103.36,17.25,09-03-2022 16:55,Standing,No Movement of Jaw,No
63636,I1003,35,0.15,0.98,-0.06,0.99,-4.58,0.12,-0.37,16.63,66.72,-96.47,13.99,09-03-2022 16:55,Standing,No Movement of Jaw,No
63637,I1003,35,0.15,0.97,-0.07,0.98,-0.85,1.83,0.37,20.19,67.91,-95.32,16.56,09-03-2022 16:55,Standing,No Movement of Jaw,No
63638,I1003,35,0.13,0.97,-0.04,0.98,-4.64,-1.89,2.26,17.81,67.91,-97.62,14.7,09-03-2022 16:55,Standing,No Movement of Jaw,No
63639,I1003,35,0.14,0.94,-0.05,0.95,1.46,-2.5,-1.34,21.38,66.72,-96.47,17.76,09-03-2022 16:55,Standing,No Movement of Jaw,No
63640,I1003,35,0.15,0.99,-0.04,1,2.2,1.4,-4.15,22.56,65.53,-95.32,19,09-03-2022 16:55,Standing,No Movement of Jaw,No
63641,I1003,35,0.13,0.95,-0.05,0.96,-1.16,-1.16,-2.5,20.19,67.91,-95.32,16.56,09-03-2022 16:55,Standing,No Movement of Jaw,No
63642,I1003,35,0.17,0.93,-0.06,0.94,3.48,-1.71,-4.82,21.38,70.29,-96.47,16.91,09-03-2022 16:55,Standing,No Movement of Jaw,No
63643,I1003,35,0.16,0.99,-0.05,1,-0.24,1.53,-0.61,20.19,69.1,-97.62,16.29,09-03-2022 16:55,Standing,No Movement of Jaw,No
63644,I1003,35,0.14,0.99,-0.03,1,-0.31,1.77,4.03,19,67.91,-94.17,15.63,09-03-2022 16:55,Standing,No Movement of Jaw,No
63645,I1003,35,0.15,0.98,-0.03,0.99,-4.33,-1.28,4.52,19,77.44,-98.77,13.79,09-03-2022 16:55,Standing,No Movement of Jaw,No
63646,I1003,35,0.14,0.96,-0.04,0.97,0.61,0.49,-2.5,17.81,75.06,-99.91,13.35,09-03-2022 16:55,Standing,No Movement of Jaw,No
